matchId,team,time,type_event,player,detail_event
52,Pháp,90+1',goal,Kylian Mbappe ,Kiến tạo: Marcus Thuram
52,Pháp,90,substitution,Axel Disasi ,Thay: Jules Kounde
52,Ba Lan,47,yellow_card,Bartosz Bereszynski,
52,Ba Lan,64,substitution,Arkadiusz Milik ,Thay: Sebastian Szymanski
52,Ba Lan,71,substitution,Nicola Zalewski ,Thay: Jakub Kaminski
52,Ba Lan,71,substitution,Krystian Bielik ,Thay: Grzegorz Krychowiak
52,Ba Lan,87,substitution,Jan Bednarek ,Thay: Jakub Kiwior
52,Ba Lan,87,substitution,Kamil Grosicki ,Thay: Przemyslaw Frankowski
52,Ba Lan,88,yellow_card,Matty Cash,
52,Ba Lan,90+8',penalty_nogoal, Robert Lewandowski,Pen
52,Ba Lan,90+9',goal, Robert Lewandowski,Pen
53,ĐT Anh,38,goal,Jordan Henderson ,Kiến tạo: Jude Bellingham
53,ĐT Anh,45+3',goal,Harry Kane ,Kiến tạo: Phil Foden
53,ĐT Anh,57,goal,Bukayo Saka ,Kiến tạo: Phil Foden
53,ĐT Anh,65,substitution,Jack Grealish ,Thay: Phil Foden
53,ĐT Anh,65,substitution,Marcus Rashford ,Thay: Bukayo Saka
53,ĐT Anh,76,substitution,Mason Mount ,Thay: Jude Bellingham
53,ĐT Anh,76,substitution,Eric Dier ,Thay: John Stones
53,ĐT Anh,82,substitution,Kalvin Phillips ,Thay: Jordan Henderson
53,Senegal,46,substitution,Pape Sarr ,Thay: Krepin Diatta
53,Senegal,46,substitution,Ahmadou Bamba Dieng ,Thay: Iliman Ndiaye
53,Senegal,46,substitution,Pape Gueye ,Thay: Pathe Ciss
53,Senegal,72,substitution,Famara Diedhiou ,Thay: Boulaye Dia
53,Senegal,76,yellow_card,Kalidou Koulibaly,
53,Senegal,84,substitution,Fode Ballo-Toure ,Thay: Ismail Jakobs
54,Nhật Bản,43,goal,Daizen Maeda ,Kiến tạo: Maya Yoshida
54,Nhật Bản,64,substitution,Kaoru Mitoma ,Thay: Yuto Nagatomo
54,Nhật Bản,64,substitution,Takuma Asano ,Thay: Daizen Maeda
54,Nhật Bản,75,substitution,Hiroki Sakai ,Thay: Daichi Kamada
54,Nhật Bản,87,substitution,Takumi Minamino ,Thay: Ritsu Doan
54,Nhật Bản,106,substitution,Ao Tanaka ,Thay: Hidemasa Morita
54,Croatia,55,goal,Ivan Perisic ,Kiến tạo: Dejan Lovren
54,Croatia,62,substitution,Ante Budimir ,Thay: Bruno Petkovic
54,Croatia,68,substitution,Mario Pasalic ,Thay: Andrej Kramaric
54,Croatia,90,yellow_card,Mateo Kovacic,
54,Croatia,99,substitution,Lovro Majer ,Thay: Luka Modric
54,Croatia,99,substitution,Nikola Vlasic ,Thay: Mateo Kovacic
54,Croatia,106,substitution,Marko Livaja ,Thay: Ante Budimir
54,Croatia,106,substitution,Mislav Orsic ,Thay: Ivan Perisic
54,Croatia,116,yellow_card,Borna Barisic,
55,Brazil,7,goal,Vinicius Junior ,Kiến tạo: Neymar
55,Brazil,13,goal, Neymar,Pen
55,Brazil,29,goal,Richarlison ,Kiến tạo: Thiago Silva
55,Brazil,36,goal,Lucas Paqueta ,Kiến tạo: Vinicius Junior
55,Brazil,63,substitution,Dani Alves ,Thay: Eder Militao
55,Brazil,72,substitution,Gleison Bremer ,Thay: Danilo
55,Brazil,72,substitution,Gabriel Martinelli ,Thay: Vinicius Junior
55,Brazil,80,substitution,Weverton ,Thay: Alisson Becker
55,Brazil,80,substitution,Rodrygo ,Thay: Neymar
55,Hàn Quốc,44,yellow_card,Woo-Young Jung,
55,Hàn Quốc,46,substitution,Chul Hong ,Thay: Jin-Su Kim
55,Hàn Quốc,46,substitution,Joon-Ho Son ,Thay: Woo-Young Jung
55,Hàn Quốc,65,substitution,Seung-Ho Paik ,Thay: In-Beom Hwang
55,Hàn Quốc,74,substitution,Kang-In Lee ,Thay: Jae-Sung Lee
55,Hàn Quốc,76,goal,Seung-Ho Paik,
55,Hàn Quốc,80,substitution,Ui-Jo Hwang ,Thay: Gue-Sung Cho
56,Ma rốc,66,substitution,Abdessamad Ezzalzouli ,Thay: Sofiane Boufal
56,Ma rốc,82,substitution,Abdelhamid Sabiri ,Thay: Youssef En-Nesyri
56,Ma rốc,82,substitution,Walid Cheddira ,Thay: Selim Amallah
56,Ma rốc,82,substitution,Yahia Attiyat Allah ,Thay: Noussair Mazraoui
56,Ma rốc,84,substitution,Jawad El Yamiq ,Thay: Naif Aguerd
56,Ma rốc,90,yellow_card,Romain Saiss,
56,Ma rốc,120,substitution,Badr Banoune ,Thay: Azzedine Ounahi
56,Tây Ban Nha,63,substitution,Carlos Soler ,Thay: Gavi
56,Tây Ban Nha,63,substitution,Alvaro Morata ,Thay: Marco Asensio
56,Tây Ban Nha,75,substitution,Nico Williams ,Thay: Ferran Torres
56,Tây Ban Nha,77,yellow_card,Aymeric Laporte,
56,Tây Ban Nha,98,substitution,Ansu Fati ,Thay: Dani Olmo
56,Tây Ban Nha,98,substitution,Alex Balde ,Thay: Jordi Alba
56,Tây Ban Nha,118,substitution,Pablo Sarabia ,Thay: Nico Williams
57,Bồ Đào Nha,17,goal,Goncalo Ramos ,Kiến tạo: Joao Felix
57,Bồ Đào Nha,33,goal,Pepe ,Kiến tạo: Bruno Fernandes
57,Bồ Đào Nha,51,goal,Goncalo Ramos ,Kiến tạo: Diogo Dalot
57,Bồ Đào Nha,55,goal,Raphael Guerreiro ,Kiến tạo: Goncalo Ramos
57,Bồ Đào Nha,67,goal,Goncalo Ramos ,Kiến tạo: Joao Felix
57,Bồ Đào Nha,74,substitution,Cristiano Ronaldo ,Thay: Goncalo Ramos
57,Bồ Đào Nha,74,substitution,Vitinha ,Thay: Otavio
57,Bồ Đào Nha,74,substitution,Ricardo Horta ,Thay: Joao Felix
57,Bồ Đào Nha,81,substitution,Ruben Neves ,Thay: Bernardo Silva
57,Bồ Đào Nha,87,substitution,Rafael Leao ,Thay: Bruno Fernandes
57,Bồ Đào Nha,90+2',goal,Rafael Leao ,Kiến tạo: Raphael Guerreiro
57,Thụy Sĩ,43,yellow_card,Fabian Schaer,
57,Thụy Sĩ,46,substitution,Eray Comert ,Thay: Fabian Schar
57,Thụy Sĩ,46,substitution,Eray Coemert ,Thay: Fabian Schaer
57,Thụy Sĩ,54,substitution,Denis Zakaria ,Thay: Remo Freuler
57,Thụy Sĩ,54,substitution,Haris Seferovic ,Thay: Djibril Sow
57,Thụy Sĩ,58,goal,Manuel Akanji,
57,Thụy Sĩ,59,yellow_card,Eray Coemert,
57,Thụy Sĩ,66,substitution,Noah Okafor ,Thay: Ruben Vargas
57,Thụy Sĩ,89,substitution,Ardon Jashari ,Thay: Breel Embolo
58,Croatia,7,goal,Josko Gvardiol ,Kiến tạo: Ivan Perisic
58,Croatia,42,goal,Mislav Orsic ,Kiến tạo: Marko Livaja
58,Croatia,61,substitution,Nikola Vlasic ,Thay: Andrej Kramaric
58,Croatia,66,substitution,Mario Pasalic ,Thay: Marko Livaja
58,Croatia,66,substitution,Bruno Petkovic ,Thay: Lovro Majer
58,Croatia,90,substitution,Kristijan Jakic ,Thay: Mislav Orsic
58,Ma rốc,9,goal,Achraf Dari,
58,Ma rốc,46,substitution,Ilias Chair ,Thay: Abdelhamid Sabiri
58,Ma rốc,56,substitution,Azzedine Ounahi ,Thay: Bilal El Khannous
58,Ma rốc,64,substitution,Anass Zaroury ,Thay: Sofiane Boufal
58,Ma rốc,64,substitution,Badr Banoune ,Thay: Achraf Dari
58,Ma rốc,67,substitution,Selim Amallah ,Thay: Jawad El Yamiq
58,Ma rốc,69,yellow_card,Azzedine Ounahi,
58,Ma rốc,84,yellow_card,Selim Amallah,
59,Croatia,31,yellow_card,Marcelo Brozovic,
59,Croatia,72,substitution,Bruno Petkovic ,Thay: Andrej Kramaric
59,Croatia,72,substitution,Nikola Vlasic ,Thay: Mario Pasalic
59,Croatia,106,substitution,Lovro Majer ,Thay: Mateo Kovacic
59,Croatia,110,substitution,Ante Budimir ,Thay: Borna Sosa
59,Croatia,114,substitution,Mislav Orsic ,Thay: Marcelo Brozovic
59,Croatia,117,goal,Bruno Petkovic ,Kiến tạo: Mislav Orsic
59,Croatia,117,yellow_card,Bruno Petkovic,
59,Brazil,25,yellow_card,Danilo,
59,Brazil,56,substitution,Antony ,Thay: Raphinha
59,Brazil,64,substitution,Rodrygo ,Thay: Vinicius Junior
59,Brazil,68,yellow_card,Casemiro,
59,Brazil,77,yellow_card,Marquinhos,
59,Brazil,84,substitution,Pedro ,Thay: Richarlison
59,Brazil,105+1',goal,Neymar ,Kiến tạo: Lucas Paqueta
59,Brazil,106,substitution,Alex Sandro ,Thay: Eder Militao
59,Brazil,106,substitution,Fred ,Thay: Lucas Paqueta
60,Hà Lan,43,yellow_card,Jurrien Timber,
60,Hà Lan,45+2',yellow_card,Wout Weghorst,
60,Hà Lan,46,substitution,Teun Koopmeiners ,Thay: Marten De Roon
60,Hà Lan,46,substitution,Steven Berghuis ,Thay: Steven Bergwijn
60,Hà Lan,64,substitution,Luuk de Jong ,Thay: Daley Blind
60,Hà Lan,76,yellow_card,Memphis Depay,
60,Hà Lan,78,substitution,Wout Weghorst ,Thay: Memphis Depay
60,Hà Lan,83,goal,Wout Weghorst ,Kiến tạo: Steven Berghuis
60,Hà Lan,88,yellow_card,Steven Berghuis,
60,Hà Lan,89,yellow_card,Virgil van Dijk,
60,Hà Lan,90+11',goal,Wout Weghorst ,Kiến tạo: Teun Koopmeiners
60,Hà Lan,91,yellow_card,Steven Bergwijn,
60,Hà Lan,91,yellow_card,Virgil van Dijk,
60,Hà Lan,113,substitution,Noa Lang ,Thay: Cody Gakpo
60,Hà Lan,121,yellow_card,Denzel Dumfries,
60,Hà Lan,121,yellow_card,Noa Lang,
60,Hà Lan,121,yellow_red_card,Denzel Dumfries,
60,Argentina,35,goal,Nahuel Molina ,Kiến tạo: Lionel Messi
60,Argentina,43,yellow_card,Marcos Acuna,
60,Argentina,45,yellow_card,Cristian Romero,
60,Argentina,67,substitution,Leandro Paredes ,Thay: Rodrigo De Paul
60,Argentina,73,goal, Lionel Messi,Pen
60,Argentina,76,yellow_card,Lisandro Martinez,
60,Argentina,78,substitution,Nicolas Tagliafico ,Thay: Marcos Acuna
60,Argentina,78,substitution,German Pezzella ,Thay: Cristian Romero
60,Argentina,82,substitution,Lautaro Martinez ,Thay: Julian Alvarez
60,Argentina,89,yellow_card,Leandro Paredes,
60,Argentina,90+7',yellow_card,Lionel Scaloni,
60,Argentina,90+10',yellow_card,Lionel Messi,
60,Argentina,90+12',yellow_card,Nicolas Otamendi,
60,Argentina,106,substitution,Gonzalo Montiel ,Thay: Nahuel Molina
60,Argentina,110,yellow_card,Gonzalo Montiel,
60,Argentina,112,substitution,Angel Di Maria ,Thay: Lisandro Martinez
60,Argentina,112,yellow_card,German Pezzella,
60,Argentina,90,yellow_card,Lionel Scaloni,
61,Ma rốc,42,goal,Youssef En-Nesyri ,Kiến tạo: Yahia Attiyat Allah
61,Ma rốc,57,substitution,Achraf Dari ,Thay: Romain Saiss
61,Ma rốc,65,substitution,Walid Cheddira ,Thay: Selim Amallah
61,Ma rốc,65,substitution,Badr Banoune ,Thay: Youssef En-Nesyri
61,Ma rốc,70,yellow_card,Achraf Dari,
61,Ma rốc,82,substitution,Zakaria Aboukhlal ,Thay: Hakim Ziyech
61,Ma rốc,82,substitution,Yahya Jabrane ,Thay: Sofiane Boufal
61,Ma rốc,90+1',yellow_card,Walid Cheddira,
61,Ma rốc,90+3',yellow_red_card,Walid Cheddira,
61,Bồ Đào Nha,51,substitution,Joao Cancelo ,Thay: Raphael Guerreiro
61,Bồ Đào Nha,51,substitution,Cristiano Ronaldo ,Thay: Ruben Neves
61,Bồ Đào Nha,69,substitution,Vitinha ,Thay: Otavio
61,Bồ Đào Nha,69,substitution,Rafael Leao ,Thay: Goncalo Ramos
61,Bồ Đào Nha,79,substitution,Ricardo Horta ,Thay: Diogo Dalot
61,Bồ Đào Nha,87,yellow_card,Vitinha,
62,Anh,54,goal, Harry Kane,Pen
62,Anh,79,substitution,Mason Mount ,Thay: Jordan Henderson
62,Anh,79,substitution,Raheem Sterling ,Thay: Bukayo Saka
62,Anh,84,penalty_nogoal, Harry Kane,Pen
62,Anh,85,substitution,Marcus Rashford ,Thay: Phil Foden
62,Anh,90,yellow_card,Harry Maguire,
62,Anh,90,substitution,Jack Grealish ,Thay: John Stones
62,Pháp,17,goal,Aurelien Tchouameni ,Kiến tạo: Antoine Griezmann
62,Pháp,43,yellow_card,Antoine Griezmann,
62,Pháp,46,yellow_card,Ousmane Dembele,
62,Pháp,78,goal,Olivier Giroud ,Kiến tạo: Antoine Griezmann
62,Pháp,79,substitution,Kingsley Coman ,Thay: Ousmane Dembele
62,Pháp,82,yellow_card,Theo Hernandez,
63,Argentina,34,goal, Lionel Messi,Pen
63,Argentina,39,goal,Julian Alvarez,
63,Argentina,62,substitution,Lisandro Martinez ,Thay: Leandro Paredes
63,Argentina,68,yellow_card,Cristian Romero,
63,Argentina,69,goal,Julian Alvarez ,Kiến tạo: Lionel Messi
63,Argentina,71,yellow_card,Nicolas Otamendi,
63,Argentina,74,substitution,Exequiel Palacios ,Thay: Rodrigo De Paul
63,Argentina,74,substitution,Paulo Dybala ,Thay: Julian Alvarez
63,Argentina,86,substitution,Angel Correa ,Thay: Alexis Mac Allister
63,Argentina,86,substitution,Juan Foyth ,Thay: Nahuel Molina
63,Croatia,32,yellow_card,Dominik Livakovic,
63,Croatia,32,yellow_card,Mateo Kovacic,
63,Croatia,46,substitution,Mislav Orsic ,Thay: Borna Sosa
63,Croatia,46,substitution,Nikola Vlasic ,Thay: Mario Pasalic
63,Croatia,50,substitution,Bruno Petkovic ,Thay: Marcelo Brozovic
63,Croatia,72,substitution,Marko Livaja ,Thay: Andrej Kramaric
63,Croatia,81,substitution,Lovro Majer ,Thay: Luka Modric
64,Pháp,5,goal,Theo Hernandez,
64,Pháp,65,substitution,Marcus Thuram ,Thay: Olivier Giroud
64,Pháp,78,substitution,Randal Kolo Muani ,Thay: Ousmane Dembele
64,Pháp,79,goal,Randal Kolo Muani,
64,Ma rốc,21,substitution,Selim Amallah ,Thay: Romain Saiss
64,Ma rốc,27,yellow_card,Sofiane Boufal,
64,Ma rốc,46,substitution,Yahia Attiyat Allah ,Thay: Noussair Mazraoui
64,Ma rốc,66,substitution,Abderrazak Hamdallah ,Thay: Youssef En-Nesyri
64,Ma rốc,66,substitution,Zakaria Aboukhlal ,Thay: Sofiane Boufal
64,Ma rốc,78,substitution,Abdessamad Ezzalzouli ,Thay: Selim Amallah
